manufacturer_id,db_domain,db_has_equipments,astra_has_equipments,qwen_has_equipments,db_is_coman,astra_is_coman,qwen_is_coman,db_is_food_beverage,astra_is_food_beverage,qwen_is_food_beverage,db_specialty,astra_specialty,qwen_specialty
313149,vermilliongrowers.com,True,True,True,no,no,no,True,True,True,ingredient_producer,none,ingredient_producer
314582,calgarycoop.com,True,,,no,,,True,,,bakery,,
315680,arvindas.com,True,True,True,yes,yes,yes,True,True,True,ingredient_producer,none,ingredient_producer
316686,chinookcheese.com,True,True,True,no,no,no,True,True,True,none,none,none
317120,labomarcanada.com,True,True,True,yes,yes,yes,True,True,True,supplements,supplements,supplements
319198,montrealsfirstchoice.com,True,True,True,yes,no,yes,True,True,True,ingredient_producer,none,ingredient_producer
321687,happydaysdairy.ca,True,True,True,no,no,no,True,True,True,none,pet_animal_products,pet_animal_products
322264,minimelts.ca,True,True,True,no,no,no,True,True,True,none,none,none
323353,kuterra.com,True,True,True,yes,no,no,True,True,True,ingredient_producer,none,ingredient_producer
329619,shellfishpei.ca,True,True,True,no,no,no,True,True,True,ingredient_producer,none,ingredient_producer
330860,queenspremium.ca,True,True,True,yes,no,no,True,True,True,ingredient_producer,none,ingredient_producer
336128,selectseedlingnursery.com,True,True,True,yes,yes,yes,True,True,True,none,none,ingredient_producer
341723,strathmoreseed.ca,True,True,True,yes,no,yes,False,False,True,ingredient_producer,none,none
342694,hardt.ca,True,False,False,no,no,no,True,False,True,none,equipment_supplier,equipment_supplier
344098,lutco.com,True,True,False,no,yes,no,False,False,True,none,equipment_supplier,equipment_supplier
345429,theocpharmacy.com,False,False,False,no,no,no,True,True,True,none,none,supplements
346460,impactfoods.co.uk,True,True,True,yes,yes,yes,True,True,True,ingredient_producer,none,supplements
357941,mpi-matco.com,False,False,False,yes,no,yes,True,False,True,none,none,customised_packaging
358695,originalfamilyfarm.com,True,True,True,yes,no,yes,True,True,True,ingredient_producer,ingredient_producer,ingredient_producer
359560,thenewfoodbox.ca,True,True,True,no,no,no,True,True,True,none,none,ingredient_producer
361243,drader.com,True,True,True,yes,no,yes,True,False,True,none,none,none
365636,dhcustomsausage.com,True,True,True,yes,no,no,True,True,True,ingredient_producer,ingredient_producer,ingredient_producer
368708,caramelsfaa.com,True,True,True,no,no,no,True,True,True,none,none,none
373180,goldnkettle.com,False,False,True,no,no,no,True,True,True,none,ingredient_producer,ingredient_producer
382955,evolvemanufacturing.com,True,True,True,no,no,yes,False,False,True,none,none,none
384524,chartersteeltrading.com,True,True,False,no,no,no,False,False,True,none,none,none
389281,usprecisionmold.com,True,True,False,no,no,no,False,False,True,none,equipment_supplier,equipment_supplier
391039,carmichael.solutions,True,True,True,yes,yes,yes,True,True,True,none,none,none
391507,srcreman.com,True,True,True,yes,yes,no,False,False,True,none,none,none
392628,vanguard-ems.com,True,True,False,yes,yes,no,False,False,True,none,none,none
400994,empclosures.com,True,True,True,no,yes,yes,True,True,True,packaging_producer,packaging_producer,packaging_producer
402843,industrialnetting.com,False,False,False,no,no,no,False,False,True,none,none,none
402943,abbotsfordroad.com,True,True,True,yes,yes,yes,True,True,True,ingredient_producer,none,none
407671,nexus.coop,True,True,True,no,no,yes,True,True,True,pet_animal_products,pet_animal_products,pet_animal_products
410568,orioncoffeeandtea.com,True,True,True,yes,yes,yes,True,True,True,ingredient_producer,none,none
413942,remoracarbon.com,False,False,False,no,no,no,False,False,True,none,none,none
417593,mcalpin-ind.com,True,True,False,yes,yes,no,False,False,True,none,none,none
437319,acaciapartnersllc.com,False,False,True,no,no,no,False,True,True,none,none,none
449266,scoochiepet.com,True,False,True,yes,yes,yes,True,True,True,pet_and_animal_products,pet_animal_products,pet_animal_products
451367,rg-group.com,False,False,True,yes,yes,yes,True,True,True,none,equipment_supplier,equipment_supplier
467425,cookie-chicks.com,True,True,True,no,no,no,True,True,True,bakery,bakery,bakery
485574,josephrobertson.co.uk,True,True,True,yes,no,yes,True,True,True,ingredient_producer,ingredient_producer,ingredient_producer
491231,culinary-innovation.com,True,True,True,yes,yes,yes,True,True,True,ingredient_producer,none,none
502187,mfifoods.com,True,True,False,yes,yes,yes,True,True,True,none,none,none
504110,utec-corp.com,True,True,True,yes,no,yes,False,False,True,none,none,none
507247,smartplanettech.com,True,False,False,no,no,no,True,False,True,none,packaging_producer,packaging_producer
507790,bakerboys.net,True,True,True,yes,no,no,True,True,True,bakery,none,none
507861,noelgroup.net,False,False,False,no,no,no,True,True,True,none,none,none
508484,thermodecor.ca,False,False,True,yes,no,yes,True,False,True,customised_packaging,customised_packaging,customised_packaging
508490,westcoastlabels.ca,False,False,False,no,no,no,True,True,True,customised_packaging,customised_packaging,customised_packaging
508569,metaltech-omega.com,True,True,True,no,no,no,False,False,True,none,none,none
509391,s3enterprises.com,True,True,True,yes,no,no,False,False,True,none,equipment_supplier,equipment_supplier
511722,johnsonfiltration.com,True,True,True,no,no,no,True,False,True,none,none,equipment_supplier
511829,girardwoodproducts.com,False,False,False,no,no,no,False,False,True,none,none,packaging_producer
511875,grabtec.com,True,True,False,no,no,no,False,False,True,none,equipment_supplier,equipment_supplier
512047,advancedpouchfillers.com,True,True,True,yes,yes,yes,False,False,True,co_packer,co_packer,co_packer
514595,tonisowncookies.com,True,True,True,no,no,no,True,True,True,none,none,bakery
523452,drakeloader.com,True,True,False,no,no,no,True,True,True,none,equipment_supplier,equipment_supplier
530452,3beezhoneyfarm.com,True,False,False,yes,no,no,True,True,True,ingredient_producer,ingredient_producer,ingredient_producer
534242,motherroad.com,True,False,False,no,no,yes,True,True,True,,none,none
535514,milk-pail.com,True,True,True,yes,no,no,True,True,True,ingredient_producer,none,ingredient_producer
536778,theleanmachinesd.com,True,True,True,no,no,no,True,True,True,none,none,none
545024,mclaneclassicfoods.com,True,True,True,yes,yes,yes,True,True,True,,none,co_packer
546690,pinnaclecoffeeco.com,True,True,True,yes,no,yes,True,True,True,,none,none
547957,giofoodgroup.com,True,True,True,yes,yes,yes,True,True,True,ingredient_producer,none,none
548908,snackmaniafoods.com,True,True,True,no,no,no,True,True,True,none,none,none
550411,costellinis.com,True,False,True,yes,yes,yes,True,True,True,,customised_packaging,ingredient_producer
557011,greylockworks.com,True,True,True,no,no,no,True,True,True,none,none,winery__brewery__distillery
558749,marlewormgrowers.com,False,False,True,no,no,no,False,True,True,none,none,ingredient_producer
558788,terraoceana.com,True,True,True,no,no,no,True,True,True,supplements,supplements,supplements
559202,blackapplellc.com,False,False,False,no,no,no,True,True,True,,none,none
559213,championgelatine.com,True,True,True,no,yes,yes,True,True,True,ingredient_producer,ingredient_producer,ingredient_producer
559284,santotomas.com.mx,True,True,True,no,no,yes,True,True,True,ingredient_producer,ingredient_producer,ingredient_producer
561384,fgfbrands.com,True,True,True,yes,no,yes,True,True,True,bakery,bakery,bakery
566091,dfeprocess.com,True,True,True,yes,yes,yes,True,True,True,none,none,ingredient_producer
566097,ororafresh.com,False,False,False,yes,yes,yes,False,False,True,packaging_distributor,packaging_distributor,packaging_distributor
566232,natur.com.bo,True,True,True,yes,yes,yes,True,True,True,none,none,ingredient_producer
566538,anderson-crane.com,True,True,False,no,no,no,False,False,True,none,equipment_supplier,equipment_supplier
571595,driscollpotato.com,True,True,True,no,yes,no,True,True,True,ingredient_producer,none,co_packer
573777,thecountrysbestjerky.com,True,True,True,yes,yes,yes,True,True,True,meat__seafood__poultry_processor,none,none
593173,reschcor.com,True,True,True,yes,no,no,False,False,True,none,none,none
598805,avosamerica.net,True,False,True,yes,yes,yes,True,True,True,ingredient_producer,none,none
600811,driftlessorganics.com,True,True,True,yes,no,no,True,True,True,ingredient_producer,none,ingredient_producer
601657,gabrielvalleyfarms.com,True,True,True,no,no,no,True,True,True,ingredient_producer,none,none
604362,micwarehouse.com,False,False,False,no,no,yes,True,False,True,distributor__broker,none,none
607502,sunrisekiwi.com,True,True,True,yes,yes,yes,True,True,True,ingredient_producer,none,ingredient_producer
607920,tiltayusa.com,True,True,True,yes,yes,yes,True,True,True,none,co_packer,none
608010,totalbodycare.ca,True,True,True,yes,yes,yes,True,True,True,none,none,none
608612,wdcannaceuticals.com,True,True,True,yes,yes,yes,True,False,True,ingredient_producer,none,ingredient_producer
608737,whitehorsecoffeeroasters.com,True,True,True,yes,no,no,True,True,True,ingredient_producer,none,none
613367,springfieldrm.com,False,False,False,no,no,no,False,False,True,none,none,none
616640,impeccablechicken.shop,True,False,True,no,no,no,True,True,True,none,none,ingredient_producer
643910,nopong.ca,True,,,no,,,True,,,none,,
645362,dystian.com,True,,,no,,,True,,,none,,
695640,brickhouseroasters.com,True,True,True,yes,yes,yes,True,True,True,ingredient_producer,none,none
721325,finnebrogue.com,True,True,True,yes,yes,yes,True,True,True,ingredient_producer,none,none
787743,gafoor.co.uk,True,True,True,yes,no,yes,True,True,True,ingredient_producer,ingredient_producer,ingredient_producer
788630,wd-meats.co.uk,True,True,True,yes,yes,yes,True,True,True,ingredient_producer,ingredient_producer,ingredient_producer
792598,provisioningredients.com,True,True,False,yes,yes,yes,True,True,True,ingredient_producer,ingredient_producer,ingredient_producer
